balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
1104,yes,yes,95,1,unknown,0,244,35,technician,single,tertiary,2137360,F
1207,yes,no,643,2,unknown,1,131,36,admin.,married,secondary,569555,F
1609,yes,no,98,2,failure,0,497,28,management,single,secondary,527677,M
3383,no,no,131,1,unknown,0,498,66,admin.,married,secondary,1165044,M
182,no,no,56,1,unknown,0,182,46,blue-collar,married,secondary,1234280,M
660,yes,yes,180,1,failure,0,207,39,blue-collar,married,secondary,3433776,F
1315,yes,no,466,2,failure,0,350,40,management,divorced,tertiary,920153,M
154,no,no,58,2,unknown,0,175,46,admin.,married,secondary,921113,M
136,no,no,228,2,failure,1,470,31,blue-collar,married,secondary,2128488,M
3383,yes,no,19,6,unknown,0,292,35,management,single,tertiary,1372881,F
1406,yes,no,266,4,unknown,0,474,36,management,divorced,tertiary,3807209,M
292,yes,no,352,2,unknown,0,121,41,management,divorced,tertiary,511065,M
1388,no,no,643,2,success,1,393,73,retired,married,primary,400735,M
947,yes,no,140,2,unknown,0,269,35,unemployed,single,secondary,2198497,F
1623,yes,no,21,17,unknown,0,323,52,self-employed,single,tertiary,4013482,M
1115,no,no,138,9,unknown,0,278,49,management,divorced,tertiary,470024,F
23,no,no,185,1,failure,0,391,32,services,single,secondary,774500,M
897,yes,no,26,2,unknown,0,196,31,blue-collar,married,secondary,2446928,M
45,no,yes,166,1,unknown,0,211,40,services,married,primary,3093411,M
2179,yes,yes,217,1,other,0,490,33,entrepreneur,married,tertiary,1242705,M
0,no,yes,275,17,unknown,0,470,44,services,divorced,secondary,3486829,M
2,no,no,249,2,unknown,0,181,42,technician,married,secondary,4545465,M
136,no,no,206,1,success,1,218,32,blue-collar,married,secondary,1881876,M
1291,yes,no,266,1,unknown,0,391,54,blue-collar,married,secondary,1588055,M
2711,no,no,193,1,unknown,0,483,32,admin.,married,secondary,3624548,M
280,yes,no,363,2,unknown,0,224,34,management,married,tertiary,4345793,M
481,yes,no,114,2,unknown,0,408,31,services,single,secondary,1719668,M
1055,no,no,427,1,failure,1,275,29,unemployed,single,secondary,448008,F
0,yes,yes,358,1,unknown,0,104,37,admin.,divorced,secondary,4025928,M
198,yes,no,153,1,other,0,260,46,technician,married,secondary,2559117,M
3383,no,no,132,2,unknown,0,144,38,management,married,tertiary,4214170,M
134,no,yes,162,2,unknown,0,138,32,management,married,tertiary,3501127,F
223,yes,no,112,2,other,0,218,43,blue-collar,married,primary,1887323,M
500,yes,no,111,3,unknown,0,309,23,services,single,secondary,541199,F
80,yes,yes,281,4,unknown,0,308,29,blue-collar,single,secondary,3569315,M
3383,no,no,34,6,unknown,0,172,31,technician,single,secondary,2418999,M
805,no,no,116,5,failure,0,431,28,self-employed,single,tertiary,4442267,F
271,yes,no,124,3,failure,0,454,40,self-employed,married,tertiary,3948359,F
1518,yes,no,35,3,unknown,0,164,32,blue-collar,married,primary,2968931,M
3350,yes,no,86,1,other,0,428,36,technician,married,primary,2129094,M
249,yes,no,235,3,failure,0,130,26,blue-collar,single,secondary,4736516,M
21,no,no,332,1,failure,0,350,34,admin.,married,secondary,1958951,M
185,no,no,153,1,unknown,1,421,22,student,single,secondary,3176286,F
850,no,no,507,2,unknown,1,150,30,management,married,secondary,4952826,F
979,yes,no,80,5,unknown,0,300,46,admin.,married,secondary,2722813,M
572,yes,yes,26,24,unknown,0,332,38,technician,single,tertiary,3528034,M
325,yes,no,643,1,unknown,0,430,55,blue-collar,single,tertiary,1225104,F
29,yes,no,387,5,unknown,0,194,34,services,married,secondary,480493,M
3070,no,no,144,2,unknown,0,477,47,blue-collar,married,secondary,3795511,M
440,yes,no,611,1,failure,0,432,48,services,married,secondary,474077,M
3383,no,no,159,3,unknown,0,488,48,management,married,tertiary,3521688,F
150,no,yes,231,2,unknown,0,471,32,technician,married,secondary,1509495,M
54,no,no,563,1,unknown,0,416,36,technician,single,secondary,4444369,F
262,yes,no,89,1,unknown,0,230,41,blue-collar,married,primary,4240728,F
377,yes,no,213,2,failure,0,496,33,management,married,tertiary,3509511,M
364,no,no,52,1,unknown,0,238,42,housemaid,divorced,tertiary,2601930,M
0,no,no,85,4,unknown,0,151,58,management,married,tertiary,2115265,F
2802,no,yes,643,2,unknown,0,252,29,admin.,single,secondary,3408821,M
477,yes,no,87,6,failure,0,181,32,management,married,tertiary,944246,M
3027,yes,no,120,1,success,0,212,58,blue-collar,married,secondary,949974,F
563,yes,no,164,1,unknown,0,257,55,management,married,tertiary,3569789,M
2551,yes,no,142,2,unknown,0,172,30,entrepreneur,married,secondary,268636,M
343,yes,no,33,7,failure,0,286,42,blue-collar,married,secondary,3924271,F
3383,no,no,139,1,unknown,0,374,36,services,married,secondary,309504,M
148,yes,no,148,1,unknown,0,112,60,technician,married,secondary,531106,F
603,yes,yes,643,3,unknown,0,424,34,services,married,secondary,713349,M
51,no,no,102,1,unknown,0,367,55,management,married,secondary,2009620,M
1150,yes,no,109,2,unknown,0,191,33,management,single,tertiary,4485789,F
53,yes,no,27,17,unknown,0,254,29,management,married,tertiary,3524651,F
942,no,no,53,4,unknown,0,214,46,self-employed,married,secondary,1600405,M
2603,no,no,114,1,unknown,0,320,50,services,married,primary,430696,M
1238,yes,no,274,1,unknown,0,487,57,retired,married,primary,3420145,F
192,no,no,423,1,unknown,0,431,30,self-employed,single,secondary,309464,M
3383,no,no,13,6,failure,0,452,43,technician,married,secondary,2251069,F
175,yes,no,179,5,unknown,0,446,31,blue-collar,married,secondary,4694089,M
794,yes,no,50,3,unknown,0,169,38,management,married,secondary,1248574,M
864,yes,no,225,3,failure,0,114,46,services,divorced,secondary,2656107,M
479,yes,yes,533,3,unknown,0,114,48,admin.,single,secondary,4043815,F
106,no,no,205,1,unknown,0,373,45,housemaid,married,primary,4866217,M
141,no,no,208,8,unknown,0,191,48,management,married,secondary,1827430,F
86,yes,yes,255,6,failure,0,256,30,management,married,tertiary,3892454,M
1160,yes,no,117,2,failure,0,475,47,services,married,secondary,4184215,M
263,no,no,119,2,unknown,0,146,33,self-employed,married,tertiary,480016,F
2074,no,no,19,4,unknown,0,475,55,blue-collar,married,primary,4387645,M
0,yes,no,148,1,unknown,0,433,58,housemaid,married,primary,4909457,M
3383,yes,no,55,2,unknown,0,481,49,management,married,tertiary,1804313,M
1252,yes,yes,319,4,unknown,0,475,28,management,single,tertiary,4447499,M
848,no,no,168,2,unknown,0,364,43,services,single,secondary,1891159,F
1993,no,no,41,1,unknown,0,358,42,management,married,tertiary,1164417,M
624,yes,no,212,2,failure,0,108,30,admin.,married,primary,2054962,M
20,yes,no,200,1,unknown,0,163,26,blue-collar,married,secondary,3924555,M
15,no,no,377,1,unknown,1,159,34,unemployed,single,secondary,2509086,M
452,yes,no,90,3,unknown,0,162,34,blue-collar,married,secondary,1294003,M
3383,no,no,24,1,unknown,0,216,55,blue-collar,married,secondary,4902203,F
522,yes,yes,272,5,failure,0,306,32,technician,married,secondary,2082587,F
0,no,no,122,1,failure,0,243,34,management,married,tertiary,4410976,F
3383,no,no,121,2,unknown,0,350,35,housemaid,married,secondary,667861,M
3383,no,no,334,3,unknown,0,341,41,management,married,secondary,4325147,F
585,no,yes,7,6,unknown,0,489,30,admin.,single,secondary,2409850,F
417,yes,no,375,2,unknown,0,215,54,technician,married,tertiary,2836748,F
183,yes,no,610,1,unknown,1,395,30,blue-collar,single,secondary,3297211,F
2667,yes,no,57,1,failure,0,235,33,management,single,tertiary,1100502,M
67,no,no,138,3,unknown,0,454,37,self-employed,married,primary,3060698,F
992,no,no,139,2,unknown,0,235,76,retired,married,secondary,3022888,M
482,yes,yes,83,7,unknown,0,478,52,services,married,secondary,3476208,M
2499,no,no,429,3,unknown,0,186,48,blue-collar,married,secondary,2942433,F
0,no,no,97,3,unknown,0,472,36,management,married,tertiary,4685104,F
297,yes,no,218,1,unknown,0,258,30,blue-collar,single,secondary,224604,M
224,no,no,332,2,unknown,0,455,37,services,married,secondary,3386350,M
195,no,no,9,1,unknown,0,270,33,blue-collar,married,primary,204769,M
3383,yes,no,335,2,other,0,188,33,management,married,tertiary,2145285,F
705,yes,no,20,4,unknown,0,111,32,technician,single,tertiary,910820,M
94,yes,no,184,4,unknown,0,270,50,housemaid,divorced,primary,4518773,M
2273,no,no,187,3,unknown,0,130,46,admin.,single,secondary,4865354,M
188,yes,no,118,3,unknown,0,374,33,entrepreneur,divorced,tertiary,3702576,M
338,yes,no,38,12,unknown,0,294,48,blue-collar,divorced,primary,3247178,M
3383,no,no,180,1,unknown,0,421,32,management,single,tertiary,4314692,M
4,no,yes,248,1,unknown,0,465,52,unemployed,divorced,secondary,1217773,F
924,yes,no,89,3,unknown,0,302,44,blue-collar,married,primary,252176,M
2581,no,no,240,1,failure,0,360,31,blue-collar,married,primary,2023504,M
305,no,yes,37,1,failure,0,382,30,technician,single,secondary,1692654,F
0,yes,no,239,2,unknown,0,133,30,blue-collar,married,primary,4054263,M
0,yes,no,643,4,unknown,0,474,33,blue-collar,married,secondary,1239879,M
1187,no,no,44,1,unknown,0,449,26,blue-collar,single,secondary,3220855,M
972,yes,no,177,10,unknown,0,358,26,blue-collar,single,secondary,1409839,F
957,no,no,246,1,success,1,263,60,unemployed,married,secondary,2459127,M
233,yes,no,66,1,failure,0,149,35,blue-collar,married,secondary,3334092,F
676,no,no,217,2,unknown,0,227,37,management,married,secondary,2276863,M
3383,yes,no,157,1,unknown,0,126,39,services,married,secondary,2539562,M
154,yes,no,416,2,unknown,1,154,28,technician,single,secondary,1319459,M
136,yes,no,199,1,unknown,0,454,58,management,married,tertiary,3552846,M
0,no,yes,307,3,unknown,0,370,54,management,married,tertiary,3564437,M
89,yes,no,195,4,failure,0,322,41,technician,single,tertiary,1348297,M
251,no,no,35,1,unknown,0,419,48,technician,married,tertiary,1171548,F
0,no,no,216,2,unknown,0,452,30,technician,single,secondary,1431097,F
620,no,no,189,1,unknown,0,482,31,services,single,tertiary,1951607,M
53,yes,no,643,4,unknown,0,485,35,blue-collar,married,secondary,633874,M
2026,no,no,395,1,unknown,0,301,59,unemployed,divorced,secondary,3193111,M
617,no,no,157,1,unknown,0,354,26,admin.,single,tertiary,2785392,M
3070,yes,no,409,1,unknown,0,316,26,technician,single,secondary,3105268,M
0,yes,no,155,4,unknown,0,297,42,management,divorced,tertiary,1387178,M
222,no,no,82,2,unknown,0,373,60,retired,married,secondary,2697617,F
300,yes,no,562,2,unknown,1,107,54,management,divorced,secondary,2016232,M
3383,no,no,56,2,failure,0,214,59,blue-collar,married,primary,259625,M
2363,yes,no,247,1,unknown,0,440,31,technician,married,secondary,464793,F
3383,no,no,117,2,unknown,0,304,52,technician,divorced,secondary,4852413,F
907,no,no,230,8,unknown,0,315,45,blue-collar,married,primary,1586719,M
2044,yes,no,532,3,unknown,1,317,33,technician,married,secondary,3746751,M
553,no,yes,109,3,unknown,0,140,58,services,married,secondary,1784701,M
92,yes,no,110,1,failure,0,165,32,admin.,single,secondary,1667384,F
1169,yes,no,168,2,unknown,0,205,36,entrepreneur,married,tertiary,3751965,M
150,no,no,243,2,unknown,0,150,39,services,married,secondary,3022980,F
3383,no,no,643,2,unknown,0,372,42,blue-collar,single,secondary,3591597,M
572,yes,no,319,1,unknown,1,130,29,management,single,tertiary,744646,F
804,yes,no,127,8,unknown,0,253,41,services,married,secondary,2326505,M
0,no,no,308,7,unknown,0,124,39,management,married,primary,2247964,M
1068,yes,no,70,8,unknown,0,115,42,entrepreneur,married,tertiary,3395760,M
1317,no,no,42,4,unknown,0,172,39,self-employed,married,secondary,1265105,F
1847,no,no,390,1,unknown,0,137,24,student,single,secondary,257446,F
1716,yes,no,82,1,unknown,0,232,50,management,divorced,secondary,4194997,F
607,yes,no,123,3,unknown,0,353,27,self-employed,married,tertiary,4495206,M
127,yes,no,195,1,unknown,0,135,32,blue-collar,single,secondary,1346786,F
2179,no,no,180,10,unknown,0,205,44,technician,divorced,secondary,2587805,M
568,yes,no,256,2,unknown,0,469,47,technician,married,secondary,3696505,F
141,yes,no,113,2,failure,0,392,25,services,single,secondary,365145,M
1335,yes,no,88,2,unknown,0,171,45,blue-collar,married,primary,783502,M
2326,no,no,207,1,success,1,242,57,housemaid,married,tertiary,3934805,M
602,yes,no,231,1,unknown,0,118,48,blue-collar,divorced,secondary,3819518,F
0,no,no,101,4,unknown,0,112,38,management,married,tertiary,3555973,F
19,yes,no,503,2,success,1,228,39,admin.,divorced,secondary,2601798,F
580,yes,yes,643,2,unknown,1,114,29,blue-collar,married,secondary,4348662,F
3383,no,no,82,3,unknown,0,447,53,management,married,tertiary,2444819,M
3383,yes,no,363,1,unknown,0,365,42,services,married,secondary,299200,M
49,yes,no,155,2,unknown,0,433,44,admin.,divorced,secondary,4496131,F
548,yes,no,254,3,unknown,0,331,36,management,single,tertiary,4684226,M
602,yes,no,373,4,unknown,0,358,20,student,single,secondary,2878302,M
1294,yes,no,164,2,unknown,0,151,47,blue-collar,married,primary,1799307,F
581,yes,no,223,2,failure,0,429,38,technician,married,secondary,967440,M
177,yes,no,197,4,unknown,0,358,44,technician,married,primary,2895581,M
2279,no,yes,344,1,unknown,0,112,43,services,divorced,tertiary,4644214,F
3383,yes,no,169,1,unknown,0,328,37,unemployed,married,secondary,4934415,M
629,yes,no,193,3,failure,0,244,58,technician,married,secondary,4961193,M
115,no,no,250,3,failure,0,167,38,admin.,single,secondary,4325391,F
2,yes,yes,171,1,unknown,0,332,29,blue-collar,married,secondary,4770748,F
775,yes,no,99,2,failure,0,156,31,management,single,tertiary,4007762,M
324,yes,no,293,6,unknown,0,406,46,blue-collar,single,secondary,3328380,F
350,yes,no,95,3,unknown,0,123,25,blue-collar,single,secondary,3288096,F
3383,yes,yes,188,1,failure,0,361,44,management,married,primary,4054406,F
1442,no,no,280,2,unknown,0,450,44,entrepreneur,married,secondary,3689225,F
0,no,no,101,2,unknown,0,366,53,unemployed,divorced,secondary,2519500,F
1775,yes,no,276,5,unknown,0,124,42,management,divorced,tertiary,2184084,M
6,no,no,163,2,unknown,0,121,37,blue-collar,single,secondary,678895,M
0,yes,no,11,6,unknown,0,253,54,technician,married,secondary,3331394,M
261,no,no,123,1,unknown,0,125,45,retired,divorced,primary,272639,M
2791,no,no,94,1,unknown,0,441,54,entrepreneur,married,secondary,2464641,M
3383,yes,no,227,5,unknown,0,324,35,self-employed,single,tertiary,2695685,M
3383,yes,no,245,1,failure,0,391,32,management,single,tertiary,1979096,F
2,no,no,144,2,unknown,0,485,57,admin.,married,secondary,2681028,M
344,no,no,142,4,unknown,0,145,46,management,single,tertiary,2051556,M
0,no,no,107,1,success,0,424,46,technician,married,secondary,2051880,F
3383,yes,no,217,1,unknown,0,301,35,unemployed,married,primary,1964591,F
1713,yes,no,643,2,unknown,1,200,42,unemployed,divorced,secondary,2833718,F
239,yes,no,302,2,failure,0,380,30,technician,married,secondary,3240003,M
1531,yes,no,129,4,unknown,0,289,26,management,married,tertiary,4318958,F
408,yes,no,28,9,unknown,0,485,37,blue-collar,married,secondary,3284246,M
0,no,no,603,3,unknown,1,152,60,management,divorced,secondary,4004642,M
0,yes,yes,546,2,unknown,0,490,28,admin.,married,secondary,357325,M
941,yes,no,218,2,unknown,0,100,33,blue-collar,married,secondary,218264,F
3383,no,no,279,2,unknown,1,494,27,blue-collar,single,secondary,1913949,M
88,yes,no,105,1,failure,0,352,41,services,married,secondary,1828533,M
64,no,no,143,2,unknown,0,285,36,blue-collar,divorced,secondary,3107136,F
239,no,no,643,2,unknown,0,216,34,services,single,tertiary,4685551,M
1232,yes,no,52,4,unknown,0,492,30,student,single,secondary,3571176,F
3383,no,no,174,1,unknown,0,359,36,blue-collar,married,primary,2072576,F
720,yes,no,156,1,unknown,0,159,25,blue-collar,divorced,secondary,1165235,M
127,yes,no,320,1,unknown,0,408,36,technician,divorced,primary,1002408,M
458,no,no,51,7,unknown,0,308,30,technician,single,secondary,4465397,M
0,no,yes,480,1,unknown,0,167,35,admin.,single,secondary,2457048,F
1,no,no,307,1,unknown,0,150,30,admin.,single,secondary,4221915,F
206,no,no,231,3,unknown,0,313,33,management,single,tertiary,1022599,M
3383,yes,no,643,1,unknown,1,295,52,housemaid,married,primary,2608308,M
1,no,no,65,5,unknown,0,239,81,retired,married,secondary,1860898,M
3383,no,no,643,1,unknown,1,239,28,blue-collar,single,secondary,1342451,F
148,no,no,643,3,unknown,0,396,55,self-employed,divorced,secondary,4272914,F
356,yes,no,52,7,unknown,0,498,34,management,single,secondary,4122028,F
965,yes,no,643,4,unknown,0,151,23,blue-collar,single,primary,615189,M
1,no,no,117,4,unknown,0,180,31,technician,single,tertiary,1875206,F
244,yes,no,403,1,unknown,0,124,42,blue-collar,married,primary,3519284,M
705,yes,no,414,2,failure,1,473,32,technician,single,tertiary,3938065,M
0,yes,no,137,1,failure,0,378,39,technician,married,secondary,3036038,M
986,yes,no,209,3,unknown,0,307,26,blue-collar,married,secondary,2152630,F
2693,no,no,222,1,other,1,292,54,management,married,secondary,4459028,M
312,yes,no,262,2,unknown,0,239,32,self-employed,married,tertiary,2549510,M
3383,yes,no,123,1,unknown,0,389,57,blue-collar,married,primary,1029372,F
56,no,no,91,2,unknown,0,169,34,technician,married,secondary,4907428,M
628,no,no,266,1,unknown,0,214,25,services,single,secondary,2798842,M
0,no,no,528,9,unknown,0,157,39,entrepreneur,married,secondary,2585052,F
306,no,yes,342,1,unknown,0,166,26,entrepreneur,married,secondary,3116740,M
351,no,no,82,1,unknown,0,486,36,self-employed,single,tertiary,1728033,M
3383,yes,no,118,1,unknown,0,229,45,blue-collar,married,secondary,1603240,M
470,yes,no,123,3,success,0,230,36,technician,single,tertiary,4224072,M
700,yes,no,73,2,unknown,0,145,30,technician,single,secondary,3033889,M
205,yes,yes,643,1,unknown,0,289,51,technician,married,secondary,1071906,M
508,yes,no,12,3,other,0,486,24,student,single,secondary,4097619,F
2123,no,no,130,2,unknown,0,263,41,technician,married,secondary,414882,M
103,yes,no,35,4,unknown,0,473,45,management,married,tertiary,891106,M
3383,no,no,93,2,unknown,0,339,49,admin.,divorced,secondary,1248241,M
435,yes,no,85,8,unknown,0,395,36,technician,divorced,secondary,3745987,M
564,no,no,86,4,unknown,0,482,39,technician,married,secondary,2680739,M
2636,no,no,318,1,unknown,0,106,41,unemployed,married,primary,1884946,F
495,yes,no,40,5,unknown,0,316,49,unemployed,divorced,secondary,3209405,F
122,no,no,129,1,unknown,0,124,59,housemaid,divorced,secondary,3482798,M
1228,yes,no,153,2,success,0,120,36,technician,single,secondary,2531441,M
1530,no,no,166,1,other,0,497,55,self-employed,divorced,secondary,1061457,M
