,balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
16954,95,no,no,302,1,unknown,0,382,54,blue-collar,married,primary,2637134,F
16955,765,no,no,238,1,unknown,0,406,34,blue-collar,married,secondary,2130623,F
16956,2,yes,no,102,2,unknown,0,137,25,blue-collar,married,secondary,3215586,M
16957,0,yes,no,49,1,unknown,0,288,46,admin.,married,secondary,2645934,M
16958,191,yes,no,18,7,unknown,0,309,36,admin.,single,secondary,3859092,F
16959,830,no,yes,643,1,unknown,0,266,47,blue-collar,married,primary,1112642,F
16960,1495,no,no,643,4,unknown,1,114,51,retired,married,primary,409212,M
16961,294,no,yes,172,2,unknown,0,310,38,technician,single,secondary,4862771,M
16962,0,yes,no,560,1,unknown,0,446,40,entrepreneur,married,secondary,3640528,M
16963,1364,no,no,77,1,unknown,0,138,53,services,married,secondary,556843,F
16964,380,no,no,48,2,unknown,0,422,32,blue-collar,divorced,primary,4838601,M
16965,182,no,yes,153,1,unknown,0,421,59,retired,married,primary,2400860,M
16966,410,no,yes,297,2,unknown,0,220,29,blue-collar,married,primary,4101088,M
16967,103,no,yes,135,1,unknown,0,466,48,self-employed,divorced,tertiary,3235478,F
16968,622,yes,no,95,1,unknown,0,496,48,services,married,secondary,4723544,M
16969,559,yes,no,182,1,unknown,0,490,53,housemaid,married,secondary,3739053,F
16970,305,yes,no,168,2,unknown,0,330,35,blue-collar,married,primary,2654020,F
16971,147,yes,yes,643,1,unknown,0,484,36,housemaid,married,tertiary,595320,M
16972,3383,no,yes,102,1,unknown,0,285,52,retired,married,secondary,384502,F
16973,992,no,no,46,1,unknown,0,365,58,retired,married,secondary,3200927,F
16974,675,no,no,81,2,unknown,0,342,34,technician,divorced,secondary,1466902,F
16975,1492,yes,no,643,1,unknown,0,163,39,self-employed,married,tertiary,4883219,M
16976,242,no,yes,124,2,unknown,0,481,30,blue-collar,divorced,primary,2400538,F
16977,2079,no,yes,217,1,unknown,0,408,54,management,divorced,tertiary,3556273,M
16978,9,yes,no,236,8,unknown,0,313,29,blue-collar,married,secondary,2023723,F
16979,3294,yes,no,132,5,unknown,0,222,54,management,single,tertiary,2119897,M
16980,287,yes,no,94,2,unknown,0,285,37,management,married,tertiary,1562313,F
16981,116,no,yes,160,3,unknown,0,212,47,services,divorced,secondary,2400374,M
16982,589,yes,no,335,2,unknown,0,425,37,housemaid,married,secondary,2972302,M
16983,220,yes,no,203,1,unknown,0,250,46,technician,married,secondary,2399963,M
16984,0,yes,no,184,2,unknown,0,286,42,blue-collar,married,secondary,1304726,M
16985,2793,yes,no,102,4,unknown,0,230,47,management,married,primary,4115684,F
16986,1259,no,no,184,2,unknown,0,235,32,self-employed,single,secondary,257699,F
16987,71,yes,no,643,2,unknown,0,447,30,technician,married,tertiary,3946110,F
16988,0,no,no,96,2,unknown,0,248,40,blue-collar,married,secondary,784168,M
16989,139,no,no,165,3,unknown,0,369,27,services,single,secondary,3207574,M
16990,1412,yes,yes,226,1,unknown,0,406,36,entrepreneur,married,secondary,1092744,M
16991,205,no,no,357,1,unknown,0,235,40,management,divorced,tertiary,1372818,F
16992,319,yes,no,142,1,unknown,0,287,33,services,married,secondary,2399760,M
16993,802,yes,no,417,1,unknown,0,117,46,management,married,secondary,3902123,F
16994,652,no,no,177,2,unknown,0,453,37,services,divorced,secondary,4570485,M
16995,0,no,no,209,1,unknown,0,417,32,admin.,married,secondary,3485553,M
16996,1444,no,no,362,8,unknown,1,433,39,housemaid,married,secondary,2684170,M
16997,0,no,yes,49,1,unknown,0,444,25,admin.,single,secondary,2809037,M
16998,473,yes,no,135,2,unknown,0,497,52,admin.,married,secondary,885737,F
16999,2,yes,no,132,5,unknown,0,112,32,admin.,married,secondary,2379657,M
17000,317,yes,no,67,5,unknown,0,226,30,technician,divorced,tertiary,2568197,F
17001,3383,yes,no,394,2,unknown,0,451,57,management,married,tertiary,4239299,M
17002,612,no,no,153,2,unknown,0,257,36,management,married,tertiary,2973178,F
17003,318,no,yes,239,5,unknown,0,365,34,technician,single,secondary,4796596,F
17004,1036,yes,no,337,2,unknown,0,104,25,technician,single,secondary,1269901,M
17005,871,no,no,149,1,unknown,0,346,56,housemaid,married,primary,3382774,F
17006,209,yes,yes,97,1,unknown,0,339,54,housemaid,married,secondary,2521501,F
17007,3383,yes,no,471,2,unknown,0,152,59,retired,married,secondary,413993,M
17008,3383,no,no,51,4,unknown,0,124,48,management,married,tertiary,1203024,F
17009,1555,yes,no,643,1,unknown,0,115,39,management,divorced,tertiary,2593568,F
17010,2490,no,no,106,3,unknown,0,401,55,blue-collar,married,primary,1280745,M
17011,1343,yes,yes,211,2,unknown,0,247,43,blue-collar,married,secondary,989099,F
17012,709,yes,no,311,6,unknown,0,166,39,technician,married,secondary,2398503,M
17013,3383,yes,no,110,1,unknown,0,433,47,housemaid,married,secondary,1366025,M
17014,262,no,no,276,1,unknown,0,475,57,management,married,secondary,790316,M
17015,42,yes,no,120,1,unknown,0,130,39,housemaid,married,secondary,2632033,M
17016,1424,yes,no,39,3,unknown,0,381,43,management,married,secondary,240500,F
17017,860,no,no,80,1,unknown,0,446,46,services,married,primary,2079608,F
17018,483,yes,no,87,1,unknown,0,155,44,services,married,secondary,332180,M
17019,1,no,no,449,2,unknown,0,248,32,unemployed,married,tertiary,314781,F
17020,191,no,no,66,2,unknown,0,425,30,blue-collar,single,secondary,2068418,M
17021,535,yes,no,163,1,unknown,0,210,31,blue-collar,single,secondary,2398378,M
17022,194,no,no,83,2,unknown,0,157,36,services,divorced,secondary,2397633,F
17023,0,no,no,511,1,unknown,0,462,33,blue-collar,single,secondary,4936949,F
17024,300,yes,yes,184,1,unknown,0,177,33,admin.,single,secondary,2395675,F
17025,7,yes,no,102,5,unknown,0,462,47,management,married,tertiary,3603703,F
17026,231,yes,yes,568,2,unknown,0,133,28,management,single,tertiary,2717369,M
17027,1116,yes,no,53,5,unknown,0,359,34,management,married,tertiary,4127846,M
17028,470,yes,no,643,13,unknown,1,120,35,technician,single,tertiary,4563532,F
17029,0,no,no,129,3,unknown,0,241,26,services,single,secondary,2183496,M
17030,183,no,no,206,2,unknown,0,470,49,housemaid,married,secondary,1547683,M
17031,1162,yes,no,643,1,unknown,1,384,51,unemployed,married,primary,3665463,F
17032,251,no,no,98,1,unknown,0,360,29,services,single,secondary,2393855,M
17033,23,no,yes,330,1,unknown,0,308,57,management,divorced,secondary,2225489,M
17034,1359,no,yes,199,1,unknown,0,294,27,technician,single,secondary,4514623,F
17035,1331,yes,no,643,2,unknown,0,256,54,technician,married,secondary,4145407,F
17036,0,no,yes,261,3,unknown,0,470,27,services,single,secondary,2458257,M
17037,334,no,yes,442,12,unknown,0,249,37,technician,single,secondary,4962861,M
17038,1625,yes,no,90,3,unknown,0,114,30,technician,single,secondary,1354668,M
17039,158,yes,no,241,2,unknown,0,177,29,entrepreneur,single,secondary,450224,F
17040,654,no,no,152,1,unknown,0,274,34,blue-collar,married,primary,489603,M
17041,144,no,yes,643,1,unknown,0,291,26,entrepreneur,married,tertiary,360144,F
17042,60,no,yes,36,1,unknown,0,289,40,blue-collar,married,secondary,3116834,M
17043,3304,no,yes,90,7,unknown,0,221,54,housemaid,married,primary,1567291,F
17044,633,no,yes,95,1,unknown,0,169,28,services,married,secondary,341583,M
17045,7,no,yes,643,1,unknown,0,254,40,management,married,tertiary,2393022,F
17046,1988,yes,yes,102,2,unknown,0,150,36,management,married,tertiary,429769,M
17047,0,no,no,374,2,unknown,0,470,33,blue-collar,divorced,secondary,4562429,M
17048,377,no,yes,468,4,unknown,0,318,59,retired,married,secondary,3425528,M
17049,0,yes,no,141,3,unknown,0,394,34,technician,married,secondary,3276873,M
17050,759,yes,no,643,5,unknown,0,476,53,retired,married,primary,3794500,F
17051,2387,yes,no,155,4,unknown,0,266,55,self-employed,married,secondary,2114731,M
17052,323,yes,no,356,9,unknown,0,277,51,management,divorced,tertiary,1320342,F
17053,1626,no,no,566,3,unknown,0,198,30,technician,single,secondary,3811737,M
17054,909,yes,no,147,2,unknown,0,395,57,management,divorced,tertiary,716344,F
17055,656,yes,no,268,2,unknown,0,178,51,management,married,tertiary,1793836,F
17056,2156,yes,no,84,3,unknown,0,494,51,entrepreneur,married,secondary,3366110,M
17057,786,no,yes,322,1,unknown,0,436,35,admin.,married,secondary,890695,F
17058,108,no,no,360,13,unknown,0,452,42,services,divorced,secondary,2726935,M
17059,2903,yes,yes,259,2,unknown,0,182,39,admin.,divorced,secondary,3735526,M
17060,2,yes,yes,643,8,unknown,1,212,30,management,single,tertiary,4978603,M
17061,0,no,yes,643,2,unknown,0,181,59,housemaid,divorced,primary,308692,F
17062,102,no,no,466,1,unknown,0,365,25,blue-collar,married,secondary,2392941,M
17063,18,no,yes,363,6,unknown,0,420,51,technician,married,secondary,830229,M
17064,21,no,yes,507,1,unknown,0,250,31,services,single,secondary,2392500,F
17065,1672,yes,no,148,1,unknown,0,172,41,admin.,married,secondary,2250605,M
17066,0,yes,no,266,6,unknown,0,412,31,technician,married,tertiary,3954266,F
17067,159,yes,no,295,2,unknown,0,205,27,management,married,tertiary,683404,M
17068,3383,yes,yes,134,1,unknown,0,495,27,blue-collar,married,secondary,1441866,F
17069,2455,no,no,289,1,unknown,0,372,52,services,divorced,secondary,4350203,M
17070,689,yes,no,270,1,unknown,0,225,38,admin.,married,secondary,4465347,M
17071,33,yes,no,396,1,unknown,0,444,30,admin.,single,tertiary,844970,M
17072,3383,yes,no,72,30,unknown,0,167,44,technician,single,tertiary,3632643,F
17073,3383,yes,no,273,1,unknown,0,153,32,technician,single,secondary,594227,F
17074,233,yes,yes,161,7,unknown,0,203,44,self-employed,married,tertiary,2056328,M
17075,113,no,no,92,15,unknown,0,325,41,blue-collar,married,secondary,4251897,F
17076,1301,yes,no,124,2,unknown,0,273,34,technician,divorced,secondary,847709,M
17077,475,no,no,141,3,unknown,0,482,36,entrepreneur,single,secondary,1556418,F
17078,111,yes,yes,356,3,unknown,0,174,44,technician,married,secondary,3510079,M
17079,68,yes,no,394,2,unknown,0,203,30,blue-collar,married,primary,2390014,M
17080,104,yes,no,211,3,unknown,0,202,32,blue-collar,married,primary,2775821,F
17081,0,yes,no,293,4,unknown,0,315,31,housemaid,single,secondary,4709918,M
17082,441,no,yes,135,2,unknown,0,490,32,services,single,secondary,1417786,M
17083,1628,yes,no,590,8,unknown,1,283,42,blue-collar,single,primary,955498,M
17084,797,yes,no,72,8,unknown,0,436,50,admin.,divorced,secondary,1020395,M
17085,3383,no,no,200,3,unknown,0,365,56,management,married,tertiary,3796173,M
17086,1523,yes,yes,587,5,unknown,0,170,42,housemaid,married,primary,2733626,F
17087,1134,yes,no,643,3,unknown,1,325,54,management,married,secondary,4816251,M
17088,265,yes,no,194,2,unknown,0,390,28,management,single,secondary,3712382,F
17089,1644,yes,no,238,4,unknown,0,198,49,blue-collar,married,primary,1522340,F
17090,1018,yes,no,171,1,unknown,0,388,41,blue-collar,married,primary,4444053,M
17091,0,yes,no,643,1,unknown,0,349,25,blue-collar,married,secondary,2389346,F
17092,0,no,yes,210,4,unknown,0,378,41,blue-collar,married,secondary,3488647,M
17093,0,yes,no,83,10,unknown,0,460,32,services,married,secondary,3400946,M
17094,0,yes,yes,643,3,unknown,1,375,51,blue-collar,married,primary,3200260,M
17095,909,yes,yes,250,3,unknown,0,247,36,management,married,tertiary,4695143,F
17096,194,yes,yes,150,2,unknown,0,192,32,services,married,secondary,1246487,F
17097,15,yes,no,67,3,unknown,0,260,27,technician,single,secondary,3834824,M
17098,158,yes,no,124,2,unknown,0,340,27,admin.,married,secondary,1216444,M
17099,560,yes,no,85,3,unknown,0,103,49,admin.,divorced,secondary,3267090,F
17100,284,no,no,643,4,unknown,0,109,42,management,divorced,secondary,1553329,F
17101,274,yes,yes,53,4,unknown,0,429,40,admin.,divorced,secondary,4231074,M
17102,160,no,yes,93,11,unknown,0,346,46,blue-collar,married,primary,2386416,F
17103,92,no,yes,99,7,unknown,0,217,45,blue-collar,single,primary,1376727,F
17104,63,no,yes,643,17,unknown,1,201,57,retired,divorced,primary,4175716,F
17105,3,no,yes,143,3,unknown,0,358,31,blue-collar,married,primary,2005010,M
17106,7,no,no,50,3,unknown,0,415,28,services,married,secondary,2381186,M
17107,670,yes,no,126,3,unknown,0,106,36,admin.,married,secondary,4674511,F
17108,88,yes,no,87,4,unknown,0,337,45,services,married,secondary,718661,M
17109,345,yes,no,400,2,unknown,0,344,36,blue-collar,married,primary,4295221,M
17110,1221,yes,no,279,4,unknown,1,182,30,management,married,tertiary,2452356,M
17111,603,no,no,164,4,unknown,0,230,34,blue-collar,single,secondary,2384873,M
17112,980,no,no,170,3,unknown,0,251,33,self-employed,married,tertiary,1820288,M
17113,252,yes,yes,148,4,unknown,0,148,32,services,married,secondary,3108923,M
17114,230,no,no,118,3,unknown,0,283,28,admin.,single,secondary,4819388,M
17115,3383,no,yes,643,4,unknown,1,166,37,blue-collar,single,secondary,3691221,F
17116,312,yes,yes,137,7,unknown,0,298,46,housemaid,married,primary,3914284,F
17117,2371,yes,yes,237,5,unknown,0,436,30,technician,married,secondary,3925186,F
17118,999,no,no,188,6,unknown,0,313,58,retired,single,primary,218556,M
17119,0,no,yes,138,4,unknown,0,198,58,entrepreneur,married,tertiary,4154648,F
17120,1147,yes,yes,96,3,unknown,0,332,49,entrepreneur,married,secondary,838596,M
17121,271,yes,no,65,2,unknown,0,247,46,blue-collar,married,primary,2383528,F
17122,74,yes,no,198,4,unknown,0,365,33,technician,married,secondary,2380259,M
17123,70,yes,no,386,2,unknown,0,146,37,management,married,tertiary,2377675,M
17124,0,yes,yes,163,5,unknown,0,405,38,admin.,married,primary,1092162,M
17125,446,no,no,63,12,unknown,0,308,44,management,married,tertiary,3916524,M
17126,200,no,yes,248,5,unknown,0,317,34,entrepreneur,single,secondary,2377577,M
17127,236,no,no,438,6,unknown,0,268,37,blue-collar,married,secondary,2955076,M
17128,96,yes,no,188,14,unknown,0,307,40,management,divorced,tertiary,2748728,F
17129,649,yes,no,481,3,unknown,0,154,28,admin.,single,secondary,2595518,M
17130,3383,yes,no,643,9,unknown,1,153,39,technician,married,secondary,848045,M
17131,1629,no,no,643,4,unknown,1,241,35,technician,married,tertiary,2577907,M
17132,406,yes,no,460,5,unknown,0,463,38,blue-collar,married,primary,3268442,M
17133,1915,yes,no,245,4,unknown,0,231,41,blue-collar,married,secondary,4208002,M
17134,646,yes,no,135,8,unknown,0,421,27,technician,single,secondary,2376648,M
17135,972,yes,yes,23,16,unknown,0,249,35,management,married,tertiary,904622,M
17136,133,no,yes,57,3,unknown,0,124,26,blue-collar,married,primary,2562809,F
17137,90,yes,no,41,3,unknown,0,140,60,retired,married,secondary,2113850,M
17138,2,yes,yes,282,9,unknown,0,310,58,admin.,married,secondary,1398057,M
17139,1215,no,no,80,2,unknown,0,397,31,management,married,tertiary,2195685,M
17140,2,yes,yes,22,16,unknown,0,324,26,services,divorced,primary,4467255,F
17141,704,yes,no,524,10,unknown,0,428,30,services,divorced,secondary,486145,M
17142,1767,no,no,395,6,unknown,0,189,31,entrepreneur,divorced,tertiary,438150,M
17143,3383,yes,no,190,4,unknown,0,250,27,management,married,tertiary,1291681,M
17144,77,yes,no,151,3,unknown,0,182,33,blue-collar,married,secondary,2376393,M
17145,586,no,yes,32,3,unknown,0,471,45,technician,single,secondary,1112179,M
17146,908,yes,yes,102,7,unknown,0,229,44,services,married,secondary,3414652,F
17147,363,no,no,171,3,unknown,0,380,30,blue-collar,single,secondary,518996,M
17148,3383,yes,no,147,3,unknown,0,393,31,entrepreneur,married,tertiary,1120234,F
17149,58,yes,no,29,13,unknown,0,326,36,services,divorced,tertiary,551024,F
17150,496,no,yes,93,4,unknown,0,194,55,blue-collar,divorced,secondary,2342816,M
17151,888,yes,no,63,6,unknown,0,227,45,entrepreneur,divorced,primary,2985082,F
17152,282,yes,no,40,4,unknown,0,445,58,retired,married,primary,4018403,F
17153,190,yes,no,33,3,unknown,0,142,30,technician,single,tertiary,2034964,M
17154,2047,yes,no,57,5,unknown,0,429,34,technician,single,tertiary,3530718,F
17155,670,yes,no,177,18,unknown,0,453,35,technician,single,tertiary,1914850,M
17156,949,yes,no,52,7,unknown,0,125,31,management,single,tertiary,4154205,F
17157,40,no,yes,49,3,unknown,0,482,26,blue-collar,married,primary,1681446,M
17158,19,yes,no,243,31,unknown,0,481,31,technician,married,tertiary,3258801,M
17159,2082,no,yes,123,6,unknown,0,195,51,entrepreneur,married,secondary,2376145,F
17160,2063,no,no,44,3,unknown,0,446,29,management,single,tertiary,3356525,F
17161,4,no,yes,30,9,unknown,0,196,52,management,single,tertiary,4800449,F
17162,3383,no,yes,31,4,unknown,0,438,56,technician,married,secondary,506027,M
17163,0,yes,no,52,11,unknown,0,402,40,management,married,tertiary,4353677,F
17164,26,yes,no,110,18,unknown,0,479,39,management,single,tertiary,457157,M
17165,1493,no,yes,119,4,unknown,0,246,56,management,married,tertiary,2376050,M
17166,0,no,no,33,3,unknown,0,197,38,services,married,primary,1432847,M
17167,16,no,yes,108,3,unknown,0,461,35,admin.,single,secondary,2375790,M
17168,0,yes,no,62,8,unknown,0,376,37,management,married,tertiary,4413631,M
17169,0,yes,no,327,3,unknown,0,254,47,blue-collar,divorced,primary,4166195,M
17170,147,yes,yes,95,3,unknown,0,420,58,technician,divorced,secondary,2373377,M
17171,74,yes,no,29,8,unknown,0,148,60,retired,single,secondary,3868158,M
17172,965,yes,no,119,4,unknown,0,171,37,blue-collar,married,secondary,4449287,M
17173,0,no,no,261,4,unknown,0,142,57,admin.,single,secondary,2739107,M
17174,0,yes,no,334,8,unknown,0,177,27,services,married,secondary,2191074,M
17175,128,no,yes,180,4,unknown,0,375,42,blue-collar,married,secondary,2373220,M
17176,0,yes,no,36,5,unknown,0,438,32,services,married,secondary,4099756,M
17177,168,no,no,56,9,unknown,0,294,39,management,single,tertiary,2804489,M
17178,166,no,yes,70,4,unknown,0,146,53,services,married,primary,2370001,M
17179,349,yes,yes,62,3,unknown,0,289,33,management,married,tertiary,3962042,M
17180,3383,yes,no,386,4,unknown,0,104,42,blue-collar,married,primary,4237959,M
17181,215,no,no,56,5,unknown,0,413,34,services,single,secondary,944360,M
17182,268,yes,no,458,7,unknown,1,135,48,management,married,secondary,1124345,F
17183,616,no,yes,117,4,unknown,0,153,25,technician,single,secondary,3022306,M
17184,220,yes,no,93,11,unknown,0,105,49,services,married,secondary,2295233,M
17185,814,no,yes,69,12,unknown,0,363,55,entrepreneur,married,secondary,1384398,F
17186,84,no,yes,48,21,unknown,0,342,28,management,married,tertiary,489031,M
17187,1506,no,no,365,4,unknown,1,443,45,admin.,divorced,tertiary,606526,M
17188,997,yes,no,76,3,unknown,0,495,30,services,married,primary,843871,M
17189,53,no,yes,31,3,unknown,0,375,46,services,married,secondary,979207,F
17190,0,yes,no,55,6,unknown,0,420,27,technician,married,secondary,3656816,F
17191,155,yes,no,193,3,unknown,0,379,25,management,single,tertiary,3179451,M
