balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
850,no,no,507,2,unknown,1,150,30,management,married,secondary,4952826,F
614,no,no,85,4,unknown,0,386,44,self-employed,married,primary,4381446,F
1836,yes,no,177,2,unknown,0,244,31,management,single,tertiary,2618330,M
1038,no,no,88,2,unknown,0,166,30,management,single,tertiary,1324830,M
1,no,no,150,2,unknown,0,487,53,management,married,tertiary,2007546,F
1067,no,yes,179,6,unknown,0,390,35,technician,married,secondary,705322,F
329,no,no,137,2,unknown,0,314,33,technician,single,secondary,732242,F
281,no,no,105,2,unknown,0,391,30,technician,single,secondary,3695889,F
759,no,no,126,3,unknown,0,449,42,unemployed,divorced,secondary,3697775,M
368,yes,no,241,2,unknown,0,454,30,management,single,tertiary,3865281,M
672,no,no,130,2,unknown,0,237,30,management,single,tertiary,2007146,F
526,no,no,603,2,unknown,0,206,43,management,married,tertiary,2006443,M
0,no,no,66,2,unknown,0,335,59,retired,married,primary,778464,F
2024,no,no,109,2,unknown,0,279,33,technician,single,tertiary,4848486,M
3243,no,no,439,4,unknown,1,266,33,technician,married,secondary,568955,F
1986,no,no,217,6,unknown,0,342,39,technician,married,secondary,2595222,F
2835,yes,no,107,2,unknown,0,411,34,management,single,tertiary,1753492,M
3383,no,no,252,2,unknown,0,353,52,management,married,tertiary,550370,F
3383,yes,no,143,2,unknown,0,298,54,management,married,tertiary,981328,F
1951,no,no,73,2,unknown,0,428,45,blue-collar,married,primary,468433,F
544,no,no,254,2,unknown,0,429,52,housemaid,married,secondary,865516,F
1504,no,no,61,2,unknown,0,154,33,management,married,tertiary,3736683,M
350,no,no,238,6,unknown,0,341,49,management,married,tertiary,914783,M
2269,yes,no,73,2,unknown,0,360,46,blue-collar,married,primary,649931,M
53,no,yes,80,4,unknown,0,124,35,management,single,tertiary,4984830,M
897,no,no,197,4,unknown,0,187,34,housemaid,married,tertiary,1217949,M
1466,no,no,111,4,unknown,0,296,30,management,single,tertiary,3205969,M
59,no,no,171,2,unknown,0,118,59,self-employed,married,secondary,4033513,M
1399,no,no,436,4,unknown,0,233,33,management,married,tertiary,1164953,F
0,no,no,119,2,unknown,0,397,38,management,married,tertiary,1621143,M
1368,yes,no,129,4,unknown,0,480,31,management,married,secondary,1833124,M
148,no,no,152,2,unknown,0,313,48,management,divorced,tertiary,4285919,M
136,yes,yes,131,2,unknown,0,226,34,technician,married,secondary,1994296,F
86,no,no,150,4,unknown,0,158,31,management,single,tertiary,450948,M
273,yes,no,128,2,unknown,0,211,52,blue-collar,married,primary,1312267,F
1411,no,no,56,2,unknown,0,379,54,management,married,tertiary,3209365,M
0,no,no,64,2,unknown,0,300,35,self-employed,married,secondary,2395641,M
396,no,no,108,2,unknown,0,211,57,management,divorced,secondary,1698715,M
3241,no,no,84,2,unknown,0,477,45,technician,married,secondary,560775,F
3383,yes,no,157,6,unknown,0,253,57,blue-collar,married,secondary,931078,M
3383,no,no,384,2,unknown,0,204,34,technician,single,tertiary,1357846,M
894,no,no,312,6,unknown,0,120,30,management,single,tertiary,4568999,M
1854,yes,yes,388,2,unknown,0,402,47,management,married,secondary,1992748,M
117,no,no,144,4,unknown,0,497,37,unemployed,married,secondary,747758,M
108,no,no,231,4,unknown,0,305,58,management,divorced,tertiary,3087270,M
382,yes,no,180,2,unknown,0,270,38,technician,single,secondary,2732898,F
1146,yes,no,205,2,unknown,0,459,54,management,married,tertiary,668477,M
93,no,no,163,2,unknown,0,483,44,housemaid,married,primary,720643,M
25,no,no,121,2,unknown,0,482,43,housemaid,married,primary,632731,F
3383,yes,no,643,2,unknown,1,426,57,management,divorced,tertiary,868609,M
508,yes,yes,643,2,unknown,1,471,38,technician,single,tertiary,858878,F
190,yes,no,370,2,unknown,0,457,46,technician,married,secondary,525196,F
2714,no,no,106,2,unknown,0,336,57,retired,married,secondary,283955,F
1631,yes,no,173,2,unknown,0,252,41,technician,divorced,secondary,4191253,F
579,no,no,201,4,unknown,0,476,49,management,married,tertiary,328844,M
720,no,no,234,4,unknown,0,275,32,technician,single,tertiary,3046903,F
940,no,no,191,7,unknown,0,149,38,technician,married,tertiary,2661448,M
3383,no,no,433,3,unknown,0,373,31,technician,married,tertiary,3369850,M
548,no,no,643,4,unknown,1,353,46,self-employed,married,secondary,1795527,F
175,no,no,92,4,unknown,0,405,58,technician,married,secondary,2974719,M
1567,yes,no,643,4,unknown,1,374,30,management,married,tertiary,4854151,M
209,no,no,76,4,unknown,0,213,33,housemaid,married,primary,264313,M
812,no,no,91,4,unknown,0,436,30,management,single,tertiary,3209165,M
362,no,no,536,4,unknown,0,241,45,admin.,married,secondary,1369162,M
658,no,no,398,4,unknown,0,333,54,technician,married,secondary,4183097,M
432,no,no,104,8,unknown,0,453,35,technician,married,tertiary,1816257,F
3383,no,no,643,4,unknown,1,200,49,management,married,tertiary,2411338,M
134,no,no,643,16,unknown,0,236,55,management,married,tertiary,942334,F
2552,no,no,149,7,unknown,0,133,45,admin.,married,tertiary,2027070,M
0,no,no,297,3,unknown,0,211,30,self-employed,married,secondary,1616271,F
106,no,no,193,4,unknown,0,456,52,technician,divorced,secondary,1842862,M
1849,no,no,127,4,unknown,0,350,54,blue-collar,married,primary,445387,M
23,no,no,72,4,unknown,0,373,30,technician,single,tertiary,2033098,F
487,yes,no,58,4,unknown,0,355,42,self-employed,married,secondary,3738829,M
1478,no,no,643,4,unknown,1,437,38,technician,married,secondary,1602938,F
157,yes,no,117,2,unknown,0,263,34,management,divorced,tertiary,1308390,M
350,yes,no,359,2,unknown,0,356,31,management,single,tertiary,1317834,M
0,no,no,117,4,unknown,0,493,34,self-employed,married,tertiary,2620316,M
1424,yes,no,254,2,unknown,0,379,39,management,married,tertiary,368941,F
2296,no,no,121,2,unknown,0,194,50,management,married,tertiary,2328046,M
1511,yes,no,226,4,unknown,0,206,35,management,married,tertiary,4997183,F
711,no,no,355,4,unknown,0,174,60,admin.,married,secondary,2555524,M
12,no,no,587,2,unknown,1,358,36,technician,single,secondary,3251504,M
434,no,no,111,4,unknown,0,190,47,management,married,tertiary,4082707,F
131,no,no,139,6,unknown,0,201,60,technician,married,tertiary,574587,F
1071,no,no,83,4,unknown,0,231,33,management,married,tertiary,1690657,M
3383,no,no,632,6,unknown,0,456,59,retired,married,secondary,3253084,M
426,yes,yes,186,2,unknown,0,405,48,blue-collar,married,secondary,1812830,F
222,yes,no,112,4,unknown,0,221,30,management,single,tertiary,1393342,M
1456,no,no,225,4,unknown,0,248,49,blue-collar,married,primary,1810084,M
842,no,no,253,2,unknown,0,169,58,blue-collar,married,secondary,3012878,M
1011,yes,no,112,2,unknown,0,467,55,blue-collar,married,secondary,4864077,M
1514,no,no,284,2,unknown,0,158,31,management,married,tertiary,2539874,M
3383,yes,no,306,2,unknown,0,209,54,management,divorced,tertiary,1671333,M
128,no,no,643,2,unknown,1,220,49,blue-collar,married,primary,3257357,M
1141,no,no,66,4,unknown,0,197,60,retired,married,tertiary,4022807,M
596,no,no,192,4,unknown,0,234,31,management,married,tertiary,1063771,M
496,no,no,105,6,unknown,0,227,34,management,married,tertiary,251947,F
43,no,no,114,4,unknown,0,294,45,admin.,married,secondary,2095819,M
1627,no,no,105,4,unknown,0,479,43,management,single,tertiary,2425400,M
67,no,no,578,4,unknown,0,409,30,management,single,tertiary,4568588,M
0,no,no,116,4,unknown,0,472,57,retired,married,tertiary,3445301,M
566,no,no,464,4,unknown,0,233,59,retired,married,secondary,333780,M
1325,no,no,142,2,unknown,0,278,32,technician,single,tertiary,1999885,M
388,no,no,187,2,unknown,0,289,55,blue-collar,married,secondary,439306,M
53,no,no,134,6,unknown,0,260,49,management,married,tertiary,3188744,M
1072,yes,no,338,2,unknown,0,217,36,technician,single,tertiary,1117157,M
1579,no,yes,158,2,unknown,0,429,52,services,married,secondary,2933938,M
553,no,no,643,8,unknown,1,276,49,blue-collar,married,secondary,2293717,M
258,no,no,246,6,unknown,0,488,50,management,married,tertiary,901065,M
1694,no,no,473,6,unknown,1,495,40,unemployed,divorced,secondary,3502532,M
3383,yes,no,304,12,unknown,0,153,41,management,married,tertiary,778872,M
408,no,no,559,4,unknown,1,363,49,blue-collar,married,primary,2020821,F
1223,no,no,643,5,unknown,1,145,38,management,married,tertiary,1180271,F
599,no,no,174,1,unknown,0,320,49,self-employed,married,tertiary,4671697,M
1858,no,no,453,3,unknown,1,129,31,management,single,tertiary,2960567,M
286,no,no,127,1,unknown,0,248,48,management,married,secondary,3436469,M
1173,no,no,128,8,unknown,0,291,54,blue-collar,married,primary,932122,M
208,no,no,643,7,unknown,1,438,31,technician,single,tertiary,892198,F
297,no,no,127,1,unknown,0,149,31,management,divorced,tertiary,2187783,M
2278,no,no,218,5,unknown,0,325,46,management,single,tertiary,596088,M
3383,yes,no,178,1,unknown,0,375,34,management,single,tertiary,1892519,M
520,yes,no,643,4,unknown,1,217,34,management,married,tertiary,4509190,M
27,no,no,153,4,unknown,0,422,47,services,married,secondary,4096923,F
271,yes,no,643,1,unknown,1,273,39,management,married,tertiary,2001463,M
153,no,no,168,5,unknown,0,191,54,management,married,tertiary,4431191,F
1289,yes,no,264,3,unknown,0,430,31,management,single,tertiary,4434804,M
250,no,yes,213,3,unknown,0,460,42,technician,married,tertiary,2526158,M
36,no,no,111,3,unknown,0,381,31,technician,single,tertiary,472694,M
87,no,no,643,1,unknown,1,372,33,management,single,tertiary,784027,M
3383,no,no,643,5,unknown,0,244,30,management,single,tertiary,2496733,M
545,yes,no,588,3,unknown,0,130,47,technician,married,tertiary,1145009,F
3383,no,no,145,11,unknown,0,281,54,admin.,married,secondary,2770217,M
1659,no,no,50,5,unknown,0,479,54,blue-collar,married,primary,4641456,F
3383,no,no,432,3,unknown,1,170,40,management,married,secondary,1707380,M
391,yes,no,454,3,unknown,0,226,31,management,single,tertiary,2196483,M
568,yes,no,643,1,unknown,1,113,47,technician,married,secondary,245964,M
3383,no,no,141,5,unknown,0,109,32,technician,married,secondary,3823339,M
2414,no,no,439,4,unknown,0,172,32,management,married,tertiary,1988134,M
278,no,no,141,3,unknown,0,201,59,retired,married,secondary,1453376,F
528,no,no,136,3,unknown,0,203,58,admin.,married,secondary,4887867,M
519,no,no,260,3,unknown,0,108,33,management,married,tertiary,4348055,F
570,no,no,643,3,unknown,0,298,47,blue-collar,married,primary,3615383,M
3020,no,no,643,3,unknown,0,433,48,blue-collar,married,primary,1732439,F
1240,no,no,474,2,unknown,0,421,50,management,married,tertiary,4511661,M
424,yes,yes,216,5,unknown,0,392,45,management,married,secondary,1347558,M
781,yes,yes,128,5,unknown,0,106,60,retired,married,secondary,1023465,M
1310,no,no,418,3,unknown,0,246,32,management,single,tertiary,1947459,M
166,no,no,226,4,unknown,0,459,42,technician,single,tertiary,3469573,M
96,no,yes,252,3,unknown,0,416,49,technician,divorced,secondary,1992134,M
317,no,no,134,8,unknown,0,413,30,management,single,tertiary,2333504,M
1732,no,no,140,4,unknown,0,393,32,technician,single,tertiary,2473894,M
349,no,no,180,3,unknown,0,375,30,management,single,tertiary,2325455,M
800,no,no,483,5,unknown,0,244,47,management,divorced,tertiary,3226570,M
1355,no,no,409,7,unknown,0,179,48,services,married,secondary,2308250,M
771,no,yes,143,3,unknown,0,381,51,admin.,married,secondary,4500764,F
479,no,no,222,3,unknown,0,236,54,technician,married,secondary,2849404,M
3383,no,no,643,3,unknown,1,382,37,technician,single,secondary,3076539,M
1037,no,no,612,4,unknown,0,244,54,management,divorced,tertiary,1371932,F
692,yes,no,129,9,unknown,0,120,52,admin.,married,secondary,432667,F
244,yes,no,643,4,unknown,1,171,44,technician,single,secondary,4494354,F
0,no,no,243,3,unknown,0,317,36,management,married,tertiary,212525,F
3383,yes,no,178,9,unknown,0,249,49,blue-collar,married,secondary,1358546,M
3383,no,no,643,6,unknown,0,288,48,unemployed,married,primary,1523306,M
349,no,no,124,4,unknown,0,337,59,admin.,married,tertiary,4337103,M
621,no,no,643,5,unknown,0,342,33,management,married,tertiary,1564383,M
1674,yes,no,284,7,unknown,0,419,33,management,married,tertiary,582135,M
295,no,no,129,6,unknown,0,210,36,technician,married,secondary,2755302,M
260,no,no,228,5,unknown,0,142,48,services,married,secondary,578684,M
267,no,yes,508,3,unknown,0,155,44,technician,married,secondary,701610,F
568,no,no,643,10,unknown,1,189,55,management,married,tertiary,4889642,M
106,no,no,460,2,unknown,0,157,50,blue-collar,married,primary,3376064,F
3383,no,no,643,4,unknown,1,227,30,management,single,tertiary,1066814,M
2609,no,no,136,5,unknown,0,260,58,retired,married,secondary,1368806,M
3199,no,no,58,3,unknown,0,136,32,management,single,tertiary,4434343,F
1167,no,no,465,9,unknown,0,344,56,admin.,married,secondary,3508779,F
781,yes,no,112,5,unknown,0,236,44,management,married,secondary,4925429,M
3095,no,no,204,10,unknown,0,203,32,technician,married,secondary,1605203,M
2695,yes,no,643,3,unknown,0,417,33,management,divorced,tertiary,473738,F
745,no,no,121,4,unknown,0,240,31,management,single,tertiary,4686820,M
2254,no,no,83,3,unknown,0,178,51,unemployed,married,secondary,4955715,M
378,no,yes,321,4,unknown,0,197,43,services,married,secondary,2126601,M
416,yes,no,643,2,unknown,0,296,41,management,single,tertiary,2159502,F
966,yes,no,204,3,unknown,0,383,34,management,single,tertiary,4637185,M
2065,no,no,161,2,unknown,0,126,50,blue-collar,married,secondary,4051467,F
0,no,no,120,3,unknown,0,178,57,blue-collar,married,primary,4809243,F
285,yes,no,507,3,unknown,0,222,33,management,married,secondary,1991660,M
3383,no,no,77,8,unknown,0,170,49,technician,married,secondary,2313185,M
1824,yes,no,643,8,unknown,0,309,50,technician,married,secondary,2861653,M
204,no,no,111,7,unknown,0,452,41,self-employed,married,primary,3739390,F
878,no,no,106,2,unknown,0,490,60,retired,married,secondary,2340941,M
1293,yes,no,168,2,unknown,0,121,34,management,married,tertiary,681551,F
2476,no,no,239,2,unknown,0,410,45,entrepreneur,married,tertiary,3542400,F
0,no,no,139,2,unknown,0,295,55,housemaid,married,primary,2036939,M
0,no,no,78,2,unknown,0,443,33,technician,married,secondary,1805454,M
3383,no,no,536,2,unknown,0,489,45,housemaid,married,primary,1129888,F
1642,no,no,295,2,unknown,0,455,55,housemaid,married,primary,3527473,M
200,no,no,224,2,unknown,0,278,52,housemaid,married,primary,2663592,F
1076,yes,no,156,2,unknown,0,213,52,technician,married,secondary,4027663,M
3383,no,no,206,2,unknown,0,349,33,technician,single,secondary,1620270,F
2096,no,no,317,2,unknown,0,296,45,management,divorced,tertiary,1535558,F
2488,no,no,176,2,unknown,0,414,52,blue-collar,married,primary,1787692,M
3383,no,no,69,2,unknown,0,236,46,management,married,secondary,1725884,M
137,no,no,244,6,unknown,0,302,37,self-employed,married,tertiary,1916452,M
3383,no,no,77,2,unknown,0,426,46,management,married,tertiary,1306155,M
384,yes,no,114,4,unknown,0,436,52,technician,married,secondary,1990895,F
0,no,no,189,2,unknown,0,207,57,housemaid,married,primary,846278,F
3383,yes,no,187,2,unknown,0,158,38,technician,single,secondary,1123881,M
163,no,no,132,2,unknown,0,387,32,housemaid,married,primary,1257312,M
1694,no,no,186,2,unknown,0,471,51,blue-collar,married,primary,4784873,F
391,no,no,336,2,unknown,0,200,31,technician,single,secondary,4158762,M
111,no,no,78,2,unknown,0,165,46,services,married,secondary,1421174,F
3383,yes,no,460,2,unknown,0,439,31,management,married,tertiary,1077806,M
413,yes,no,100,2,unknown,0,365,32,technician,married,secondary,1990386,F
46,yes,no,96,2,unknown,0,145,35,management,married,tertiary,910825,F
36,no,no,109,2,unknown,0,410,52,blue-collar,married,primary,1606536,M
42,no,no,643,2,unknown,1,331,40,technician,married,secondary,2088259,F
571,no,no,332,2,unknown,0,401,45,admin.,married,secondary,1990271,F
3383,no,no,159,2,unknown,0,124,60,blue-collar,married,secondary,4544079,M
284,no,no,127,4,unknown,0,141,54,housemaid,married,primary,1320769,F
235,no,no,119,2,unknown,0,483,59,housemaid,married,primary,265106,F
160,no,no,303,2,unknown,0,357,57,management,divorced,tertiary,1869210,M
309,no,no,643,2,unknown,1,142,54,retired,married,primary,2735138,M
892,yes,no,295,2,unknown,0,322,52,management,married,secondary,1989826,F
21,no,yes,157,2,unknown,0,166,51,admin.,married,secondary,729222,M
180,no,yes,643,2,unknown,1,153,35,technician,married,secondary,1986178,F
79,no,no,89,2,unknown,0,232,51,admin.,married,secondary,3816371,M
405,yes,yes,643,2,unknown,1,304,31,entrepreneur,single,tertiary,1986059,F
3383,no,no,618,9,unknown,1,225,32,technician,single,tertiary,1150298,M
216,no,no,152,2,unknown,0,187,41,housemaid,married,primary,2182923,M
297,no,no,225,2,unknown,0,344,32,management,single,tertiary,2992181,F
3383,no,no,131,2,unknown,0,453,51,admin.,divorced,secondary,3604999,M
3383,no,no,272,2,unknown,0,169,49,technician,married,secondary,2786006,F
390,no,no,460,2,unknown,0,251,33,technician,married,secondary,4059617,M
3383,no,no,247,2,unknown,0,489,39,management,married,tertiary,3055276,F
3383,yes,no,93,4,unknown,0,486,45,management,divorced,tertiary,545343,M
59,no,no,526,2,unknown,1,466,36,management,divorced,tertiary,2387159,F
3383,no,no,455,2,unknown,1,272,58,retired,married,primary,3186365,M
640,no,no,214,4,unknown,0,385,49,housemaid,married,primary,3434658,M
334,yes,no,139,2,unknown,0,464,38,technician,married,tertiary,1627697,F
128,no,no,183,5,unknown,0,471,38,technician,married,tertiary,4903471,F
2449,no,no,142,2,unknown,0,463,57,blue-collar,married,secondary,4427642,M
324,no,no,258,4,unknown,0,209,45,management,married,tertiary,4300568,M
712,no,no,287,2,unknown,0,176,51,management,married,secondary,1887467,F
109,yes,no,185,2,unknown,0,461,50,management,married,tertiary,2017438,M
170,yes,yes,458,2,unknown,0,451,31,management,single,tertiary,1693816,M
3383,no,no,211,2,unknown,0,231,45,blue-collar,married,primary,1642506,M
2225,no,yes,73,2,unknown,0,423,54,technician,married,secondary,2847980,F
3383,no,no,121,2,unknown,0,284,34,technician,single,secondary,1821736,F
681,no,no,643,2,unknown,0,268,56,admin.,married,secondary,1966253,M
